,_id,title,roomName,gender,roomType,py,deposit,rentFee,region,brandType,roomOption,url,imgUrl
82,65dda027d872d6f0c7de31d1,월세 150/100,월세 150/100,0,1,17.95,1500000,1000000,서초동,0,벽걸이형 침대 옷장 신발장 냉장고 세탁기 인덕션 전자레인지 TV 경비원 비디오폰 CCTV 현관보안,https://www.dabangapp.com/room/65cac8a8f6dc6a72fca62931,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
83,65dda02cd872d6f0c7de31d2,월세 200/160,월세 200/160,0,1,28.44,2000000,1600000,서초동,0,천장형 ,https://www.dabangapp.com/room/65d0625e1bc49b1637424303,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
84,65dda030d872d6f0c7de31d3,월세 250/135,월세 250/135,0,1,19.95,2500000,1350000,서초동,0,천장형 침대 신발장 냉장고 세탁기 샤워부스 비데 싱크대 인덕션 TV 붙박이장 화재경보기 무인택배함 경비원 비디오폰 인터폰 CCTV 현관보안,https://www.dabangapp.com/room/65d060c4ac4d791340564884,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
85,65dda035d872d6f0c7de31d4,월세 1000/85,월세 1000/85,0,1,31.87,10000000,850000,서초동,0,벽걸이형 침대 책상 옷장 쇼파 신발장 냉장고 세탁기 샤워부스 비데 싱크대 가스레인지 인덕션 전자레인지 TV 붙박이장 화재경보기 경비원 비디오폰 인터폰 카드키 CCTV 사설경비 현관보안 방범창,https://www.dabangapp.com/room/65dc087a5c4491770b3fe407,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
86,65dda03ad872d6f0c7de31d5,월세 1000/80,월세 1000/80,0,1,28.29,10000000,800000,서초동,0,천장형 침대 옷장 신발장 냉장고 세탁기 샤워부스 비데 싱크대 인덕션 전자레인지 TV 붙박이장 ,https://www.dabangapp.com/room/65daf2367e88db02af74b9f5,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
87,65dda03fd872d6f0c7de31d6,월세 115/115,월세 115/115,0,1,38.8,1150000,1150000,서초동,0,벽걸이형 침대 식탁 쇼파 신발장 냉장고 세탁기 샤워부스 싱크대 가스레인지 전자레인지 TV 붙박이장 화재경보기 경비원 인터폰 카드키 CCTV,https://www.dabangapp.com/room/65d15aeb3bd5f9645fd7bc37,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
89,65dda049d872d6f0c7de31d8,월세 1000/90,월세 1000/90,0,1,29.85,10000000,900000,서초동,0,천장형 침대 책상 옷장 식탁 쇼파 신발장 냉장고 세탁기 샤워부스 비데 싱크대 가스레인지 전자레인지 TV 붙박이장 화재경보기 경비원 비디오폰 인터폰 카드키 CCTV 현관보안 방범창,https://www.dabangapp.com/room/65dc6796d9eac0475673fea2,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
91,65dda052d872d6f0c7de31da,월세 1000/80,월세 1000/80,0,1,22.58,10000000,800000,서초동,0,벽걸이형 침대 책상 옷장 쇼파 신발장 냉장고 세탁기 샤워부스 비데 싱크대 가스레인지 인덕션 전자레인지 TV 붙박이장 화재경보기 경비원 비디오폰 인터폰 카드키 CCTV 사설경비 현관보안 방범창,https://www.dabangapp.com/room/65dc078f9c086a40e31709d8,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
92,65dda057d872d6f0c7de31db,월세 1000/95,월세 1000/95,0,1,28.88,10000000,950000,서초동,0,천장형 침대 책상 옷장 식탁 쇼파 신발장 냉장고 세탁기 샤워부스 비데 싱크대 인덕션 전자레인지 TV 붙박이장 화재경보기 경비원 비디오폰 인터폰 카드키 CCTV 현관보안 방범창,https://www.dabangapp.com/room/65dc67a59daf32477dc4f289,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
95,65dda066d872d6f0c7de31de,월세 3000/45,월세 3000/45,0,0,33.05,30000000,450000,서초동,0,벽걸이형 싱크대 ,https://www.dabangapp.com/room/65d6c0ea1fbfdd205a9fab70,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
97,65dda078d872d6f0c7de31e0,월세 1000/85,월세 1000/85,0,1,26.97,10000000,850000,서초동,0,벽걸이형 침대 책상 옷장 쇼파 신발장 냉장고 세탁기 샤워부스 비데 싱크대 가스레인지 인덕션 전자레인지 TV 붙박이장 화재경보기 경비원 비디오폰 인터폰 카드키 CCTV 사설경비 현관보안 방범창,https://www.dabangapp.com/room/65dc07c9474fdb3d14326f48,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
98,65dda07dd872d6f0c7de31e1,월세 180/180,월세 180/180,0,1,29.96,1800000,1800000,서초동,0,침대 옷장 신발장 냉장고 세탁기 인덕션 전자레인지 TV 비디오폰 CCTV 현관보안,https://www.dabangapp.com/room/65dbf741500ce36ed8cae30b,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
99,65dda082d872d6f0c7de31e2,월세 100/110,월세 100/110,0,1,22.72,1000000,1100000,서초동,0,벽걸이형 침대 책상 옷장 식탁 쇼파 신발장 냉장고 세탁기 건조기 샤워부스 비데 싱크대 가스레인지 인덕션 전자레인지 TV 붙박이장 화재경보기 경비원 비디오폰 인터폰 카드키 CCTV 사설경비 현관보안,https://www.dabangapp.com/room/65c3881db731527e5e6b3767,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
102,65dda090d872d6f0c7de31e5,월세 1000/80,월세 1000/80,0,1,36.43,10000000,800000,서초동,0,벽걸이형 침대 책상 옷장 쇼파 신발장 냉장고 세탁기 샤워부스 비데 싱크대 가스레인지 인덕션 전자레인지 TV 붙박이장 화재경보기 경비원 비디오폰 인터폰 카드키 CCTV 사설경비 현관보안 방범창,https://www.dabangapp.com/room/65dc07e9b2957974ef2f7393,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
103,65dda095d872d6f0c7de31e6,월세 200/130,월세 200/130,0,1,24.28,2000000,1300000,서초동,0,천장형 침대 신발장 냉장고 세탁기 샤워부스 싱크대 인덕션 전자레인지 TV 붙박이장 화재경보기 무인택배함 경비원 비디오폰 CCTV 현관보안,https://www.dabangapp.com/room/65c593b039295d35137e8a42,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
104,65dda09ad872d6f0c7de31e7,월세 1000/80,월세 1000/80,0,1,40.57,10000000,800000,서초동,0,벽걸이형 침대 책상 옷장 쇼파 신발장 냉장고 세탁기 샤워부스 비데 싱크대 가스레인지 인덕션 전자레인지 TV 붙박이장 화재경보기 경비원 비디오폰 인터폰 카드키 CCTV 사설경비 현관보안 방범창,https://www.dabangapp.com/room/65dc083b1ebbeb53defeaf1a,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
105,65dda09fd872d6f0c7de31e8,월세 100/100,월세 100/100,0,1,24.16,1000000,1000000,서초동,0,벽걸이형 침대 책상 옷장 신발장 냉장고 세탁기 인덕션 전자레인지 TV 경비원 인터폰 CCTV 현관보안,https://www.dabangapp.com/room/65dbf77bc439b6201651b86a,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
110,65dda0b8d872d6f0c7de31ed,월세 1000/75,월세 1000/75,0,1,28.18,10000000,750000,서초동,0,벽걸이형 옷장 신발장 냉장고 세탁기 인덕션 경비원 비디오폰 인터폰 CCTV 현관보안 방범창,https://www.dabangapp.com/room/65dc1427ea04f928c1a54561,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
111,65dda0bdd872d6f0c7de31ee,월세 120/120,월세 120/120,0,1,24.9,1200000,1200000,서초동,0,침대 책상 옷장 식탁 쇼파 신발장 냉장고 세탁기 샤워부스 욕조 비데 싱크대 가스레인지 전자레인지 TV 붙박이장 화재경보기 경비원 비디오폰 인터폰 카드키 CCTV 사설경비 현관보안,https://www.dabangapp.com/room/65cb2c80795af12e177b5b48,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
112,65dda0c2d872d6f0c7de31ef,월세 115/115,월세 115/115,0,1,29.86,1150000,1150000,서초동,0,천장형 침대 책상 옷장 식탁 쇼파 신발장 냉장고 세탁기 샤워부스 비데 싱크대 인덕션 전자레인지 TV 붙박이장 화재경보기 경비원 비디오폰 인터폰 카드키 CCTV 현관보안 방범창,https://www.dabangapp.com/room/65dc679ef38bc546ba4990e7,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
113,65dda0c7d872d6f0c7de31f0,월세 1억/50,월세 1억/50,0,0,31.86,10000,500000,서초동,0,벽걸이형 옷장 식탁 신발장 냉장고 세탁기 싱크대 가스레인지 전자레인지 베란다 CCTV,https://www.dabangapp.com/room/65d594b05bfeea761d4e3dd3,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
115,65dda0d1d872d6f0c7de31f2,월세 2억/130,월세 2억/130,0,0,46.28,20000,1300000,서초동,0,천장형 옷장 신발장 샤워부스 싱크대 인덕션 붙박이장 베란다 테라스 무인택배함 비디오폰 CCTV 현관보안,https://www.dabangapp.com/room/65d1be2947608546012694e1,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
116,65dda0d6d872d6f0c7de31f3,월세 1000/57,월세 1000/57,0,1,33.0,10000000,570000,서초동,0,벽걸이형 냉장고 세탁기 싱크대 가스레인지 전자레인지 화재경보기 카드키 CCTV 방범창,https://www.dabangapp.com/room/65dc0420bac57155064317a3,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
118,65dda0e0d872d6f0c7de31f5,월세 1억8000/30,월세 1억8000/30,0,1,29.75,180000000,300000,서초동,0,벽걸이형 식탁 신발장 냉장고 세탁기 건조기 샤워부스 싱크대 가스레인지 전자레인지 화재경보기 비디오폰 인터폰 CCTV 현관보안,https://www.dabangapp.com/room/65dd5e2043445c710babe192,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
119,65dda26e664079da354f9fdd,월세 1000/70,월세 1000/70,0,1,19.83,10000000,700000,백현동,0,벽걸이형 옷장 신발장 냉장고 세탁기 싱크대 전자레인지 TV 붙박이장 CCTV 현관보안,https://www.dabangapp.com/room/65b75223ec301248414dbd3b,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
120,65dda271664079da354f9fde,월세 1000/70,월세 1000/70,0,1,19.83,10000000,700000,백현동,0,벽걸이형 옷장 신발장 냉장고 세탁기 싱크대 전자레인지 TV 붙박이장 CCTV 현관보안,https://www.dabangapp.com/room/65ab5dbb31129e20d999fe4e,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
121,65dda274664079da354f9fdf,월세 1000/70,월세 1000/70,0,1,19.83,10000000,700000,백현동,0,벽걸이형 옷장 신발장 냉장고 세탁기 싱크대 전자레인지 TV 붙박이장 CCTV 현관보안,https://www.dabangapp.com/room/65b751f4f8198146336294a2,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
122,65dda278664079da354f9fe0,월세 1000/50,월세 1000/50,0,0,23.14,10000000,500000,백현동,0,벽걸이형 침대 옷장 신발장 냉장고 세탁기 싱크대 인덕션 전자레인지 화재경보기 현관보안,https://www.dabangapp.com/room/65dad50b86178c51d41a88c9,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
123,65dda3ccfccc1433c3c21590,월세 5000/100,월세 5000/100,0,1,24.2,50000000,1000000,노고산동,0,벽걸이형 침대 책상 신발장 냉장고 세탁기 가스레인지 ,https://www.dabangapp.com/room/65d8483f6dbd6c71de7281b1,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
124,65dda3d0fccc1433c3c21591,월세 3000/50,월세 3000/50,0,0,20.0,30000000,500000,노고산동,0,벽걸이형 침대 책상 옷장 신발장 냉장고 세탁기 싱크대 인덕션 붙박이장 ,https://www.dabangapp.com/room/65dc3950d54142488be66157,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
125,65dda3d3fccc1433c3c21592,월세 500/55,월세 500/55,0,0,16.52,5000000,550000,노고산동,0,벽걸이형 침대 책상 옷장 신발장 냉장고 세탁기 싱크대 인덕션 전자레인지 현관보안,https://www.dabangapp.com/room/65d98d2fcdfc8b67cc59a376,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
128,65dda3defccc1433c3c21595,월세 1000/70,월세 1000/70,0,1,30.49,10000000,700000,노고산동,0,벽걸이형 옷장 식탁 신발장 냉장고 세탁기 싱크대 가스레인지 현관보안 방범창,https://www.dabangapp.com/room/65cc24e8024458339375ca4c,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
129,65dda3e2fccc1433c3c21596,월세 7500/15,월세 7500/15,0,0,16.83,75000000,150000,노고산동,0,옷장 신발장 냉장고 세탁기 인덕션 ,https://www.dabangapp.com/room/65d845b693274d6ab490fb59,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
130,65dda3e6fccc1433c3c21597,월세 7500/15,월세 7500/15,0,0,16.83,75000000,150000,노고산동,0,옷장 신발장 냉장고 세탁기 인덕션 CCTV 현관보안,https://www.dabangapp.com/room/65dc1f6f768053132410b14b,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
131,65dda3e9fccc1433c3c21598,월세 7500/15,월세 7500/15,0,0,16.83,3000000,260000,노고산동,0,벽걸이형 책상 옷장 신발장 냉장고 세탁기 인덕션 화재경보기 경비원 CCTV,https://www.dabangapp.com/room/659d04996db3ce55bc3c3138,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
132,65dda3edfccc1433c3c21599,월세 300/35,월세 300/35,0,0,16.53,3000000,350000,노고산동,0,벽걸이형 냉장고 세탁기 싱크대 가스레인지 CCTV,https://www.dabangapp.com/room/65dc1ebeae5547191a0c0973,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
133,65dda3f1fccc1433c3c2159a,월세 1000/65,월세 1000/65,0,0,23.14,10000000,650000,노고산동,0,벽걸이형 냉장고 세탁기 싱크대 가스레인지 현관보안,https://www.dabangapp.com/room/65dc45a495472550fd2e7522,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
134,65dda3f4fccc1433c3c2159b,월세 1000/65,월세 1000/65,0,0,23.14,10000000,980000,노고산동,0, ,https://www.dabangapp.com/room/65dd821a25fb1918da01efa6,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
136,65dda3fcfccc1433c3c2159d,월세 500/55,월세 500/55,0,0,16.52,5000000,550000,노고산동,0,벽걸이형 침대 책상 옷장 신발장 냉장고 세탁기 싱크대 인덕션 전자레인지 현관보안,https://www.dabangapp.com/room/65dd402ba5dc99249948a7c5,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
137,65dda3fffccc1433c3c2159e,월세 500/55,월세 500/55,0,0,16.52,5000000,550000,노고산동,0,벽걸이형 신발장 냉장고 세탁기 인덕션 인터폰 CCTV 현관보안,https://www.dabangapp.com/room/65dc479f58b804282659ddb0,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
138,65dda403fccc1433c3c2159f,월세 1000/65,월세 1000/65,0,0,18.0,10000000,650000,노고산동,0,벽걸이형 침대 책상 옷장 신발장 냉장고 세탁기 싱크대 인덕션 전자레인지 현관보안,https://www.dabangapp.com/room/65dc44be2fcf4b3d6e84d8eb,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
139,65dda406fccc1433c3c215a0,월세 1000/65,월세 1000/65,0,0,18.0,10000000,650000,노고산동,0,벽걸이형 침대 책상 옷장 신발장 냉장고 세탁기 싱크대 인덕션 전자레인지 현관보안,https://www.dabangapp.com/room/65b9cc798218e53aa4c0d8b4,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
140,65dda40afccc1433c3c215a1,월세 5000/165,월세 5000/165,0,1,26.08,50000000,1650000,노고산동,0,천장형 신발장 냉장고 세탁기 샤워부스 싱크대 인덕션 붙박이장 화재경보기 무인택배함 경비원 비디오폰 인터폰 카드키 CCTV 사설경비 현관보안 방범창,https://www.dabangapp.com/room/65da7512619e575c225c9a6e,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
141,65dda40dfccc1433c3c215a2,월세 5000/165,월세 5000/165,0,1,26.08,50000000,1650000,노고산동,0,천장형 신발장 냉장고 세탁기 샤워부스 싱크대 인덕션 붙박이장 화재경보기 무인택배함 경비원 비디오폰 인터폰 카드키 CCTV 사설경비 현관보안 방범창,https://www.dabangapp.com/room/65dc44a56cfb2252ca587a7f,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
142,65dda411fccc1433c3c215a3,월세 2000/80,월세 2000/80,0,0,23.1,20000000,800000,노고산동,0,옷장 냉장고 세탁기 가스레인지 ,https://www.dabangapp.com/room/65dc451e7156a440b5be3cba,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
143,65dda415fccc1433c3c215a4,월세 600/117,월세 600/117,0,1,19.93,6000000,1170000,노고산동,0,천장형 식탁 신발장 냉장고 세탁기 샤워부스 싱크대 인덕션 붙박이장 화재경보기 무인택배함 경비원 비디오폰 인터폰 카드키 CCTV 현관보안,https://www.dabangapp.com/room/65cedcff7e79e708f4e6817f,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
144,65dda418fccc1433c3c215a5,월세 300/30,월세 300/30,0,1,13.52,3000000,300000,노고산동,0,벽걸이형 책상 옷장 신발장 냉장고 인덕션 화재경보기 경비원 카드키 CCTV,https://www.dabangapp.com/room/65d009289bceec7674dd5895,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
145,65dda41cfccc1433c3c215a6,월세 1000/100,월세 1000/100,0,1,38.0,10000000,1000000,노고산동,0,벽걸이형 신발장 냉장고 세탁기 싱크대 가스레인지 전자레인지 ,https://www.dabangapp.com/room/65d41c75b0ad7551ade2634f,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
146,65dda54750b20566ad32e2eb,월세 5000/85,월세 5000/85,0,0,20.8,50000000,850000,창신동,0,천장형 옷장 신발장 냉장고 세탁기 싱크대 인덕션 CCTV 현관보안,https://www.dabangapp.com/room/65cffe058afce128c0c0693d,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
147,65dda54b50b20566ad32e2ec,월세 300/29,월세 300/29,0,0,13.22,3000000,290000,창신동,0,벽걸이형 냉장고 세탁기 싱크대 인덕션 CCTV 방범창,https://www.dabangapp.com/room/65da5e59c50f8852df7f066f,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
148,65dda54e50b20566ad32e2ed,월세 300/29,월세 300/29,0,0,13.22,3000000,250000,창신동,0,샤워부스 싱크대 ,https://www.dabangapp.com/room/65dc77f4f69bc22e4c1e945c,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
149,65dda55250b20566ad32e2ee,월세 200/20,월세 200/20,0,0,33.05,2000000,200000,창신동,0, ,https://www.dabangapp.com/room/65dbc540175d16605c55e03d,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
150,65dda55550b20566ad32e2ef,월세 200/25,월세 200/25,0,0,23.14,2000000,250000,창신동,0,벽걸이형 냉장고 세탁기 샤워부스 싱크대 가스레인지 ,https://www.dabangapp.com/room/65dbfed90556101488178525,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
153,65dda58f6e4e230abc2ee9b1,월세 500/40,월세 500/40,0,0,16.5,5000000,400000,신설동,0,벽걸이형 침대 책상 신발장 냉장고 세탁기 싱크대 인덕션 전자레인지 TV 붙박이장 화재경보기 인터폰 CCTV 현관보안 방범창,https://www.dabangapp.com/room/65d2b09e42d703565f9ae7b3,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
154,65dda5936e4e230abc2ee9b2,월세 500/50,월세 500/50,0,0,23.14,5000000,500000,신설동,0,벽걸이형 책상 옷장 냉장고 세탁기 싱크대 인덕션 CCTV 현관보안,https://www.dabangapp.com/room/65dc2981f3bb3b16a2c5824a,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
156,65dda59a6e4e230abc2ee9b4,월세 500/40,월세 500/40,0,0,18.0,5000000,400000,신설동,0,벽걸이형 침대 냉장고 세탁기 싱크대 가스레인지 마당 인터폰 현관보안,https://www.dabangapp.com/room/65dae8f6ac990c6ee354c6aa,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
157,65dda59e6e4e230abc2ee9b5,월세 500/40,월세 500/40,0,0,16.52,5000000,400000,신설동,0,벽걸이형 침대 책상 옷장 신발장 냉장고 세탁기 인덕션 전자레인지 CCTV 방범창,https://www.dabangapp.com/room/65d96ac3ad3fa07ecc143046,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
158,65dda5a16e4e230abc2ee9b6,월세 7000/150,월세 7000/150,0,1,99.0,70000000,1500000,신설동,0,샤워부스 싱크대 가스레인지 테라스 ,https://www.dabangapp.com/room/65d033b78319057a22a99c6f,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
159,65dda5a56e4e230abc2ee9b7,월세 1000/40,월세 1000/40,0,0,13.0,10000000,400000,신설동,0,벽걸이형 침대 책상 신발장 냉장고 세탁기 인덕션 전자레인지 현관보안,https://www.dabangapp.com/room/65d9f918740f63158d76632b,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
160,65dda5a86e4e230abc2ee9b8,월세 500/40,월세 500/40,0,0,16.52,5000000,400000,신설동,0,벽걸이형 침대 옷장 신발장 냉장고 세탁기 싱크대 인덕션 전자레인지 TV 인터폰 CCTV 현관보안 방범창,https://www.dabangapp.com/room/65d5a2402e97426a639e3574,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
161,65dda5ac6e4e230abc2ee9b9,월세 500/40,월세 500/40,0,0,16.52,5000000,400000,신설동,0,벽걸이형 침대 옷장 신발장 냉장고 세탁기 싱크대 인덕션 전자레인지 TV 인터폰 CCTV 현관보안 방범창,https://www.dabangapp.com/room/65d6af96c5e44102a63983a1,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
162,65dda5af6e4e230abc2ee9ba,월세 500/40,월세 500/40,0,1,16.52,10000000,750000,신설동,0, ,https://www.dabangapp.com/room/65cc283f2e9e055afdd3bd8d,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
