_id,title,roomName,gender,roomType,py,deposit,rentFee,region,brandType,roomOption,url,imgUrl
65dd9f75d872d6f0c7de31ad,월세 3000/200,월세 3000/200,공용,그 외,42.1㎡,3000만원,200만원,"서울시 서초구 서초동 1445-1번지 외1필지, 1동",일반사업자,천장형\n침대\n식탁\n신발장\n냉장고\n세탁기\n건조기\n샤워부스\n싱크대\n인덕션\n붙박이장\n경비원\n비디오폰\n인터폰\n카드키\nCCTV\n사설경비\n현관보안\n방범창,https://www.dabangapp.com/room/659baae1f2bd24038d3295b8,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9f79d872d6f0c7de31ae,월세 500/75,월세 500/75,공용,그 외,27.56㎡,500만원,75만원,서울시 서초구 서초동 1316-29,일반사업자,벽걸이형\n침대\n책상\n옷장\n쇼파\n신발장\n냉장고\n세탁기\n샤워부스\n비데\n싱크대\n가스레인지\n인덕션\n전자레인지\nTV\n붙박이장\n화재경보기\n경비원\n비디오폰\n인터폰\n카드키\nCCTV\n사설경비\n현관보안\n방범창,https://www.dabangapp.com/room/65dc0858492f3d40e3de22d6,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9f86d872d6f0c7de31af,월세 130/130,월세 130/130,공용,그 외,23.06㎡,130만원,130만원,서울시 서초구 서초동 1339-4,일반사업자,천장형\n침대\n책상\n옷장\n쇼파\n신발장\n냉장고\n세탁기\n건조기\n샤워부스\n싱크대\n가스레인지\n인덕션\n전자레인지\nTV\n붙박이장\n화재경보기\n경비원\n비디오폰\n인터폰\n카드키\nCCTV\n현관보안,https://www.dabangapp.com/room/65cb2c34f986032e17862eb8,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9f8ad872d6f0c7de31b0,월세 130/130,월세 130/130,공용,그 외,34㎡,130만원,130만원,서울시 서초구 서초동 1338-20,일반사업자,벽걸이형\n침대\n책상\n옷장\n식탁\n쇼파\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n가스레인지\n인덕션\n전자레인지\nTV\n붙박이장\n화재경보기\n경비원\n비디오폰\n인터폰\n카드키\nCCTV\n사설경비\n현관보안,https://www.dabangapp.com/room/65cb2c19d6a91e27f0d23761,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9f8ed872d6f0c7de31b1,월세 1000/90,월세 1000/90,공용,그 외,32.6㎡,1000만원,90만원,서울시 서초구 서초동 1309-1,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n가스레인지\n화재경보기\n경비원\n비디오폰\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65dc14504e58853e7f8786d9,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9f93d872d6f0c7de31b2,월세 1000/90,월세 1000/90,공용,그 외,32.6㎡,1000만원,90만원,서울시 서초구 서초동 1309-1,일반사업자,천장형\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n인덕션\n붙박이장\n경비원\n비디오폰\n현관보안,https://www.dabangapp.com/room/65d6d7b28cf855071516ad59,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9f97d872d6f0c7de31b3,월세 4000/190,월세 4000/190,공용,그 외,42.1㎡,4000만원,190만원,서울시 서초구 서초동 1445-1번지 외1필지,일반사업자,천장형\n식탁\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n붙박이장\n무인택배함\n경비원\nCCTV\n현관보안,https://www.dabangapp.com/room/65d43fc845ba902e5d61b496,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9f9bd872d6f0c7de31b4,월세 2000/250,월세 2000/250,공용,그 외,33.51㎡,2000만원,250만원,서울시 서초구 서초동 1699-2,일반사업자,천장형\n침대\n신발장\n냉장고\n세탁기\n건조기\n샤워부스\n비데\n싱크대\n인덕션\n가스오븐\nTV\n화재경보기\n베란다\n무인택배함\n경비원\n비디오폰\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65dd7b42f986c45d1c91416b,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9f9fd872d6f0c7de31b5,월세 1억1000/12,월세 1억1000/12,공용,1인실,19.36㎡,1억1000만원,12만원,서울특별시 서초구 서초동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n가스레인지\nCCTV\n현관보안,https://www.dabangapp.com/room/65d40f405b3bed3210145004,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fa4d872d6f0c7de31b6,월세 1억1000/12,월세 1억1000/12,공용,그 외,19.36㎡,1억1000만원,12만원,서울특별시 서초구 서초동,일반사업자,옷장\n신발장\n냉장고\n세탁기\n인덕션\n경비원\n비디오폰\n인터폰\n현관보안,https://www.dabangapp.com/room/65cd6b029dd9367054d2112d,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fa8d872d6f0c7de31b7,월세 3000/140,월세 3000/140,공용,그 외,29.3㎡,3000만원,140만원,서울특별시 서초구 서초동,일반사업자,벽걸이형\n침대\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\nCCTV\n현관보안,https://www.dabangapp.com/room/65d6a9fdf1d94627193f26f8,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9facd872d6f0c7de31b8,월세 200/140,월세 200/140,공용,그 외,29.85㎡,200만원,140만원,서울시 서초구 서초동 1303-16,일반사업자,천장형\n침대\n책상\n식탁\n쇼파\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n가스레인지\n전자레인지\nTV\n붙박이장\n경비원\nCCTV\n사설경비\n현관보안,https://www.dabangapp.com/room/65d0618a1d71cf19bbc28ba5,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fb1d872d6f0c7de31b9,,,공용,1인실,,500만원,53만원,,일반사업자,신발장\n냉장고\n세탁기\n인덕션\n,https://www.dabangapp.com/room/64990101409d297acf20501a,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fb5d872d6f0c7de31ba,월세 150/130,월세 150/130,공용,그 외,33.75㎡,150만원,130만원,서울시 서초구 서초동 1337-14,일반사업자,벽걸이형\n침대\n책상\n옷장\n식탁\n쇼파\n신발장\n냉장고\n세탁기\n건조기\n샤워부스\n싱크대\n가스레인지\n전자레인지\nTV\n붙박이장\n화재경보기\n경비원\n비디오폰\n인터폰\n카드키\nCCTV\n사설경비\n현관보안,https://www.dabangapp.com/room/65cb2cc18d26f02e170dbbfd,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fb9d872d6f0c7de31bb,월세 150/130,월세 150/130,공용,그 외,33.75㎡,150만원,130만원,서울시 서초구 서초동 1337-14,일반사업자,천장형\n침대\n책상\n옷장\n식탁\n쇼파\n신발장\n냉장고\n세탁기\n샤워부스\n욕조\n비데\n싱크대\n가스레인지\n전자레인지\n가스오븐\nTV\n붙박이장\n화재경보기\n비디오폰\n인터폰\n카드키\nCCTV\n사설경비\n현관보안\n방범창,https://www.dabangapp.com/room/65c387f9bc659e7e5e1250eb,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fbfd872d6f0c7de31bc,,,공용,그 외,,90만원,90만원,,일반사업자,천장형\n침대\n책상\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n인덕션\n전자레인지\nTV\n붙박이장\n화재경보기\n무인택배함\n경비원\n비디오폰\n카드키\nCCTV\n현관보안,https://www.dabangapp.com/room/65d15abd8b63a76a226d44f5,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
