,Unnamed: 0,_id,title,roomName,gender,roomType,py,deposit,rentFee,region,brandType,roomOption,url,imgUrl,station,station_region
0,0,65d7f75e9f73bd1ba0885a08,동거동락X작심하우스 논현,201호,0,1,6.0,950000,355000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
1,1,65d7f75e9f73bd1ba0885a09,동거동락X작심하우스 논현,202호,0,1,6.0,950000,355000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
2,2,65d7f75e9f73bd1ba0885a0a,동거동락X작심하우스 논현,203호,0,1,6.4,950000,440000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
3,3,65d7f75e9f73bd1ba0885a0b,동거동락X작심하우스 논현,204호,0,1,6.0,950000,355000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
4,4,65d7f75e9f73bd1ba0885a0c,동거동락X작심하우스 논현,205호,0,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
5,5,65d7f75e9f73bd1ba0885a0d,동거동락X작심하우스 논현,206호,0,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
6,6,65d7f75e9f73bd1ba0885a0e,동거동락X작심하우스 논현,207호,0,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
7,7,65d7f75e9f73bd1ba0885a0f,동거동락X작심하우스 논현,208호,0,1,6.0,950000,355000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
8,8,65d7f75f9f73bd1ba0885a10,동거동락X작심하우스 논현,209호,0,1,6.0,950000,355000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
9,9,65d7f75f9f73bd1ba0885a11,동거동락X작심하우스 논현,210호,0,1,6.0,950000,355000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
10,10,65d7f75f9f73bd1ba0885a12,동거동락X작심하우스 논현,211호,0,1,6.2,950000,360000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
11,11,65d7f75f9f73bd1ba0885a13,동거동락X작심하우스 논현,212호,0,1,6.2,950000,360000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
12,12,65d7f75f9f73bd1ba0885a14,동거동락X작심하우스 논현,213호,0,1,6.2,950000,410000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
13,13,65d7f75f9f73bd1ba0885a15,동거동락X작심하우스 논현,214호,0,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
14,14,65d7f75f9f73bd1ba0885a16,동거동락X작심하우스 논현,215호,0,1,6.0,950000,355000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
15,15,65d7f75f9f73bd1ba0885a17,동거동락X작심하우스 논현,216호,0,1,6.0,950000,355000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
16,16,65d7f75f9f73bd1ba0885a18,동거동락X작심하우스 논현,217호,0,1,6.0,950000,355000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
17,17,65d7f75f9f73bd1ba0885a19,동거동락X작심하우스 논현,218호,0,1,6.0,950000,355000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
18,18,65d7f75f9f73bd1ba0885a1a,동거동락X작심하우스 논현,219호,2,1,6.0,950000,355000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
19,19,65d7f75f9f73bd1ba0885a1b,동거동락X작심하우스 논현,220호,2,1,6.2,950000,360000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
20,20,65d7f75f9f73bd1ba0885a1c,동거동락X작심하우스 논현,221호,2,1,6.0,950000,355000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
21,21,65d7f75f9f73bd1ba0885a1d,동거동락X작심하우스 논현,222호,2,1,6.0,950000,355000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
22,22,65d7f75f9f73bd1ba0885a1e,동거동락X작심하우스 논현,223호,2,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
23,23,65d7f7609f73bd1ba0885a1f,동거동락X작심하우스 논현,224호,2,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
24,24,65d7f7609f73bd1ba0885a20,동거동락X작심하우스 논현,225호,2,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
25,25,65d7f7609f73bd1ba0885a21,동거동락X작심하우스 논현,226호,2,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
26,26,65d7f7609f73bd1ba0885a22,동거동락X작심하우스 논현,227호,2,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
27,27,65d7f7609f73bd1ba0885a23,동거동락X작심하우스 논현,228호,2,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
28,28,65d7f7609f73bd1ba0885a24,동거동락X작심하우스 논현,229호,2,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
29,29,65d7f7609f73bd1ba0885a25,동거동락X작심하우스 논현,230호,0,1,6.2,950000,440000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
30,30,65d7f7609f73bd1ba0885a26,동거동락X작심하우스 논현,231호,0,1,6.2,950000,360000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
31,31,65d7f7609f73bd1ba0885a27,동거동락X작심하우스 논현,232호,0,1,6.2,950000,360000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
32,32,65d7f7609f73bd1ba0885a28,동거동락X작심하우스 논현,233호,0,1,6.2,950000,360000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
33,33,65d7f7609f73bd1ba0885a29,동거동락X작심하우스 논현,234호,1,1,6.2,950000,360000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
34,34,65d7f7609f73bd1ba0885a2a,동거동락X작심하우스 논현,235호,1,1,6.2,950000,360000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
35,35,65d7f7609f73bd1ba0885a2b,동거동락X작심하우스 논현,236호,1,1,6.4,950000,365000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
36,36,65d7f7609f73bd1ba0885a2c,동거동락X작심하우스 논현,237호,1,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
37,37,65d7f7609f73bd1ba0885a2d,동거동락X작심하우스 논현,238호,1,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
38,38,65d7f7619f73bd1ba0885a2e,동거동락X작심하우스 논현,239호,1,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
39,39,65d7f7619f73bd1ba0885a2f,동거동락X작심하우스 논현,240호,1,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
40,40,65d7f7619f73bd1ba0885a30,동거동락X작심하우스 논현,241호,1,1,6.0,950000,420000,언주역,0,  세탁기  건조기  냉장고  전자레인지  밥솥  정수기   테이블  의자  세탁세제  섬유유연제  건조대,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=62,https://dgdr.co.kr/upload/jijum/238342658_Gf6XysaH_20210923034736.jpg,언주,논현동
41,41,65d7f7659f73bd1ba0885a31,마이룸 39호점 경리단길(MY07),B103호,0,1,27.3,2000000,470000,녹사평역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 책상 의자 전신거울 기타,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=9,https://dgdr.co.kr/upload/jijum/3546967165_ZVx5jUbo_20211002053750.jpg,녹사평,용산동4가
42,42,65d7f7659f73bd1ba0885a32,마이룸 39호점 경리단길(MY07),101호,0,1,38.4,4000000,950000,녹사평역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 책상 의자 전신거울 기타,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=9,https://dgdr.co.kr/upload/jijum/3546967165_ZVx5jUbo_20211002053750.jpg,녹사평,용산동4가
43,43,65d7f7659f73bd1ba0885a33,마이룸 39호점 경리단길(MY07),201호,0,1,38.4,3000000,830000,녹사평역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 책상 의자 전신거울 기타,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=9,https://dgdr.co.kr/upload/jijum/3546967165_ZVx5jUbo_20211002053750.jpg,녹사평,용산동4가
44,44,65d7f7659f73bd1ba0885a34,마이룸 39호점 경리단길(MY07),301호,0,1,60.3,3000000,800000,녹사평역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 책상 의자 전신거울 기타,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=9,https://dgdr.co.kr/upload/jijum/3546967165_ZVx5jUbo_20211002053750.jpg,녹사평,용산동4가
45,45,65d7f76a9f73bd1ba0885a35,마이룸 58호점 망원역(MY08),201호,0,1,11.2,2000000,540000,망원역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 수납장 책상 의자 전신거울 (룸마다 상이함) 부엌  주방세제 기타 - 정수기  WIFI  보안시설,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=21,https://dgdr.co.kr/upload/jijum/3546967165_PLY8a9Ju_20211002055308.jpg,망원,망원동
46,46,65d7f76a9f73bd1ba0885a36,마이룸 58호점 망원역(MY08),202호,0,1,8.5,2000000,505000,망원역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 수납장 책상 의자 전신거울 (룸마다 상이함) 부엌  주방세제 기타 - 정수기  WIFI  보안시설,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=21,https://dgdr.co.kr/upload/jijum/3546967165_PLY8a9Ju_20211002055308.jpg,망원,망원동
47,47,65d7f76a9f73bd1ba0885a37,마이룸 58호점 망원역(MY08),203호,0,1,8.5,2000000,505000,망원역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 수납장 책상 의자 전신거울 (룸마다 상이함) 부엌  주방세제 기타 - 정수기  WIFI  보안시설,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=21,https://dgdr.co.kr/upload/jijum/3546967165_PLY8a9Ju_20211002055308.jpg,망원,망원동
48,48,65d7f76a9f73bd1ba0885a38,마이룸 58호점 망원역(MY08),204호,0,1,8.5,2000000,505000,망원역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 수납장 책상 의자 전신거울 (룸마다 상이함) 부엌  주방세제 기타 - 정수기  WIFI  보안시설,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=21,https://dgdr.co.kr/upload/jijum/3546967165_PLY8a9Ju_20211002055308.jpg,망원,망원동
49,49,65d7f76a9f73bd1ba0885a39,마이룸 58호점 망원역(MY08),205호,0,1,8.5,2000000,505000,망원역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 수납장 책상 의자 전신거울 (룸마다 상이함) 부엌  주방세제 기타 - 정수기  WIFI  보안시설,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=21,https://dgdr.co.kr/upload/jijum/3546967165_PLY8a9Ju_20211002055308.jpg,망원,망원동
50,50,65d7f76a9f73bd1ba0885a3a,마이룸 58호점 망원역(MY08),206호,0,1,8.5,2000000,505000,망원역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 수납장 책상 의자 전신거울 (룸마다 상이함) 부엌  주방세제 기타 - 정수기  WIFI  보안시설,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=21,https://dgdr.co.kr/upload/jijum/3546967165_PLY8a9Ju_20211002055308.jpg,망원,망원동
51,51,65d7f76a9f73bd1ba0885a3b,마이룸 58호점 망원역(MY08),207호,0,1,8.5,2000000,505000,망원역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 수납장 책상 의자 전신거울 (룸마다 상이함) 부엌  주방세제 기타 - 정수기  WIFI  보안시설,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=21,https://dgdr.co.kr/upload/jijum/3546967165_PLY8a9Ju_20211002055308.jpg,망원,망원동
52,52,65d7f76b9f73bd1ba0885a3c,마이룸 58호점 망원역(MY08),301호,0,1,11.2,2000000,540000,망원역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 수납장 책상 의자 전신거울 (룸마다 상이함) 부엌  주방세제 기타 - 정수기  WIFI  보안시설,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=21,https://dgdr.co.kr/upload/jijum/3546967165_PLY8a9Ju_20211002055308.jpg,망원,망원동
53,53,65d7f76b9f73bd1ba0885a3d,마이룸 58호점 망원역(MY08),302호,0,1,8.5,2000000,505000,망원역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 수납장 책상 의자 전신거울 (룸마다 상이함) 부엌  주방세제 기타 - 정수기  WIFI  보안시설,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=21,https://dgdr.co.kr/upload/jijum/3546967165_PLY8a9Ju_20211002055308.jpg,망원,망원동
54,54,65d7f76b9f73bd1ba0885a3e,마이룸 58호점 망원역(MY08),303호,0,1,8.5,2000000,505000,망원역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 수납장 책상 의자 전신거울 (룸마다 상이함) 부엌  주방세제 기타 - 정수기  WIFI  보안시설,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=21,https://dgdr.co.kr/upload/jijum/3546967165_PLY8a9Ju_20211002055308.jpg,망원,망원동
55,55,65d7f76b9f73bd1ba0885a3f,마이룸 58호점 망원역(MY08),304호,0,1,8.5,2000000,505000,망원역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 수납장 책상 의자 전신거울 (룸마다 상이함) 부엌  주방세제 기타 - 정수기  WIFI  보안시설,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=21,https://dgdr.co.kr/upload/jijum/3546967165_PLY8a9Ju_20211002055308.jpg,망원,망원동
56,56,65d7f76b9f73bd1ba0885a40,마이룸 58호점 망원역(MY08),305호,0,1,8.5,2000000,505000,망원역,0,  냉장고 세탁기 전자렌지 압렵밥솥 벽걸이 에어콘  슈퍼싱글 침대 옷장 수납장 책상 의자 전신거울 (룸마다 상이함) 부엌  주방세제 기타 - 정수기  WIFI  보안시설,https://dgdr.co.kr/branch/view.html?search_text=&s_mode=&s_room_info2=&s_room_info9=&price_min=0&price_max=90&uid=21,https://dgdr.co.kr/upload/jijum/3546967165_PLY8a9Ju_20211002055308.jpg,망원,망원동
